balance,total_orders,avg_order_value,total_spent,active_days,cluster,scenario,batch_id,timestamp
935.46,1,6354.21,6354.21,1,4,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
92.86,4,4651.0875,18604.35,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
183.18,2,5597.185,11194.37,2,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
976.72,4,6119.805,24479.22,4,3,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
970.78,7,3758.058571428572,26306.410000000003,7,3,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
57.49,4,4455.455000000001,17821.820000000003,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
211.84,1,607.64,607.64,1,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
700.2,3,3222.683333333334,9668.050000000001,3,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
911.63,4,6906.764999999999,27627.059999999998,4,3,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
161.96,5,1351.5919999999999,6757.959999999999,5,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
567.15,4,2372.38,9489.52,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
484.14,1,942.88,942.88,1,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
574.48,2,3324.67,6649.34,2,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
345.0,2,2629.35,5258.7,2,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
274.44,2,2318.3050000000003,4636.610000000001,2,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
327.15,2,1373.06,2746.12,2,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
557.37,4,3964.535,15858.14,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
324.72,1,496.36,496.36,1,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
42.53,2,6140.745,12281.49,2,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
929.58,5,4840.799999999999,24203.999999999996,5,3,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
399.27,4,4256.3025,17025.21,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
929.0,4,3970.3774999999996,15881.509999999998,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
374.4,2,650.81,1301.62,2,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
531.27,1,955.6,955.6,1,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
362.77,7,5027.301428571429,35191.11,7,3,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
622.0,3,2539.1366666666668,7617.41,3,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
854.54,4,3600.29,14401.16,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
206.49,2,6696.014999999999,13392.029999999999,2,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
613.02,1,998.38,998.38,1,1,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
670.39,4,3550.9400000000005,14203.760000000002,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
129.17,3,3975.4133333333334,11926.24,3,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
831.09,4,4515.68,18062.72,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
93.97,3,6034.009999999999,18102.03,3,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
228.49,3,6233.966666666666,18701.899999999998,3,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
25.38,3,3568.3233333333333,10704.97,3,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
552.78,2,3999.7649999999994,7999.529999999999,2,4,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
938.5,3,4798.126666666666,14394.38,3,4,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
685.32,3,3002.8733333333334,9008.62,3,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
258.69,5,4001.4899999999993,20007.449999999997,5,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
513.54,3,4964.63,14893.89,3,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
117.91,3,4830.143333333333,14490.43,3,0,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
331.54,4,1750.1850000000004,7000.740000000002,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
873.42,2,4708.61,9417.22,2,4,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
459.53,4,6569.0875,26276.35,4,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
953.67,3,4420.830000000001,13262.490000000002,3,4,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
205.17,7,4828.6957142857145,33800.87,7,3,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
977.74,3,6104.676666666666,18314.03,3,4,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
757.64,1,4148.17,4148.17,1,4,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
451.27,3,5494.176666666666,16482.53,3,2,customer_segmentation,customer_segmentation_1748636905,2025-05-31 01:30:05.362302
