balance,total_orders,avg_order_value,total_spent,active_days,cluster,scenario,batch_id,timestamp
35.76,2,2753.755,5507.51,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
691.59,5,6229.258,31146.29,5,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
160.46,2,3106.985,6213.97,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
828.45,1,4017.7700000000004,4017.7700000000004,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
114.32,2,2163.2349999999997,4326.469999999999,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
301.34,2,2786.61,5573.22,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
766.63,1,2633.99,2633.99,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
997.29,2,2636.56,5273.12,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
142.97,4,5026.715,20106.86,4,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
277.52,5,4141.089999999999,20705.449999999997,5,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
615.69,4,3869.04,15476.16,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
425.78,3,3557.816666666667,10673.45,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
39.52,1,1244.73,1244.73,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
340.09,1,871.9499999999999,871.9499999999999,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
137.01,3,2978.15,8934.45,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
506.06,3,5835.693333333333,17507.079999999998,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
674.41,5,4046.0379999999996,20230.19,5,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
987.37,4,6741.5625,26966.25,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
26.94,2,656.8000000000001,1313.6000000000001,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
428.73,1,2272.34,2272.34,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
917.18,4,5232.8025,20931.21,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
348.57,1,1137.6,1137.6,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
429.07,2,3365.0850000000005,6730.170000000001,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
616.29,1,6602.900000000001,6602.900000000001,1,0,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
575.76,5,2867.09,14335.45,5,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
455.82,3,3254.66,9763.98,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
351.1,2,3229.3050000000003,6458.610000000001,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
450.54,2,6682.875000000001,13365.750000000002,2,0,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
166.82,2,5514.45,11028.9,2,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
498.82,4,6610.367499999999,26441.469999999998,4,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
383.2,4,3815.1425,15260.57,4,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
111.0,2,5358.165,10716.33,2,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
792.95,4,4162.424999999999,16649.699999999997,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
528.54,1,2508.74,2508.74,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
990.99,3,4251.626666666666,12754.88,3,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
372.68,2,10267.34,20534.68,2,0,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
5.86,3,7306.22,21918.66,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
532.98,5,5211.194,26055.97,5,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
608.72,4,2865.5924999999997,11462.369999999999,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
667.56,7,5396.797142857143,37777.58,7,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
703.73,3,3159.8799999999997,9479.64,3,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
552.05,1,6777.61,6777.61,1,0,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
843.56,3,5487.2699999999995,16461.809999999998,3,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
681.21,6,3568.763333333334,21412.58,6,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
187.16,2,5396.17,10792.34,2,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
563.91,1,4550.43,4550.43,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
535.79,4,4335.9525,17343.81,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
918.96,2,2810.4449999999997,5620.889999999999,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
378.78,5,3249.736,16248.679999999998,5,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
906.22,2,997.49,1994.98,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
665.4,6,3249.7083333333335,19498.25,6,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
158.08,4,3398.4150000000004,13593.660000000002,4,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
331.26,2,2737.17,5474.34,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
597.77,3,3157.09,9471.27,3,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
443.99,4,5327.335000000001,21309.340000000004,4,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
407.57,3,3878.75,11636.25,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
302.75,5,3154.852,15774.259999999998,5,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
234.58,8,4215.18125,33721.45,8,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
277.74,2,3448.325,6896.65,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
297.09,10,4512.803,45128.03,10,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
277.29,5,5555.223999999999,27776.119999999995,5,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
427.47,2,2549.8450000000003,5099.6900000000005,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
523.03,4,2984.6224999999995,11938.489999999998,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
33.36,2,3105.415,6210.83,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
24.88,5,3509.6459999999997,17548.23,5,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
660.12,1,3705.84,3705.84,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
308.83,7,3903.7999999999997,27326.6,7,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
742.18,4,4382.0025,17528.01,4,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
279.34,2,4429.9,8859.8,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
282.77,5,4067.0800000000004,20335.4,5,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
8.01,2,5971.565,11943.13,2,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
452.03,4,2712.7799999999997,10851.119999999999,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
873.75,1,107.09,107.09,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
596.81,2,4161.9400000000005,8323.880000000001,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
572.83,3,3475.8333333333335,10427.5,3,4,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
822.69,2,3990.85,7981.7,2,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
759.07,1,1501.7199999999998,1501.7199999999998,1,1,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
253.94,3,5291.403333333333,15874.21,3,2,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
61.9,6,3244.521666666666,19467.129999999997,6,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
471.59,5,4863.820000000001,24319.100000000002,5,3,customer_segmentation,customer_segmentation_1748638826,2025-05-31 02:02:19.369179
