balance,total_orders,avg_order_value,total_spent,active_days,cluster,scenario,batch_id,timestamp
383.84,5,3922.0860000000002,19610.43,5,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
680.4,4,4838.8875,19355.55,4,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
41.33,3,4030.936666666667,12092.810000000001,3,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
599.57,5,4285.062,21425.31,5,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
565.19,1,4695.34,4695.34,1,4,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
962.98,6,4297.473333333334,25784.840000000004,6,0,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
677.32,2,2924.265,5848.53,2,1,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
375.54,4,5239.9625,20959.85,4,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
801.0,1,4108.6900000000005,4108.6900000000005,1,4,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
350.32,2,949.96,1899.92,2,1,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
437.24,2,5887.925,11775.85,2,4,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
299.25,4,4374.397499999999,17497.589999999997,4,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
667.46,1,4163.2,4163.2,1,4,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
410.87,4,3661.415,14645.66,4,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
827.11,6,4561.048333333333,27366.29,5,0,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
513.48,1,6986.179999999999,6986.179999999999,1,4,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
97.74,4,4907.6449999999995,19630.579999999998,3,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
735.8,3,4983.823333333333,14951.47,3,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
892.52,1,4999.63,4999.63,1,4,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
553.38,3,7828.003333333333,23484.01,3,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
953.25,5,2066.666,10333.33,5,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
936.89,1,3177.12,3177.12,1,1,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
813.17,3,4570.783333333333,13712.349999999999,3,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
817.21,3,5099.286666666666,15297.859999999999,3,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
190.44,4,3932.245,15728.98,4,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
583.22,4,3989.185,15956.74,4,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
976.49,3,5210.46,15631.380000000001,3,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
694.81,6,4529.921666666666,27179.53,6,0,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
335.74,4,5811.0075,23244.03,4,2,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
546.01,2,4304.174999999999,8608.349999999999,2,4,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
869.17,3,4043.8000000000006,12131.400000000001,3,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
737.42,2,1675.6750000000002,3351.3500000000004,2,1,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
727.43,4,4468.9225,17875.69,4,3,customer_segmentation,customer_segmentation_1748642203,2025-05-31 02:59:02.817107
