balance,total_orders,avg_order_value,total_spent,active_days,cluster,scenario,batch_id,timestamp
631.97,3,4364.760000000001,13094.280000000002,3,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
869.12,3,4738.296666666667,14214.890000000001,3,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
56.93,4,3937.48,15749.92,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
557.09,1,5233.07,5233.07,1,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
266.3,3,2490.4,7471.200000000001,3,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
322.16,5,3512.432,17562.16,5,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
870.34,4,3980.4375,15921.75,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
540.38,2,4943.915,9887.83,2,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
496.06,4,4582.885,18331.54,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
840.83,2,3790.1650000000004,7580.330000000001,2,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
792.81,3,4126.3133333333335,12378.94,3,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
474.17,2,3509.1949999999997,7018.389999999999,2,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
758.04,7,2711.028571428572,18977.200000000004,7,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
658.33,1,2528.88,2528.88,1,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
896.35,4,3870.84,15483.36,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
217.81,2,6414.449999999999,12828.899999999998,2,3,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
168.79,5,5873.581999999999,29367.909999999996,5,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
809.59,4,3576.21,14304.84,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
88.06,6,4122.486666666667,24734.920000000002,6,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
736.11,2,2820.92,5641.84,2,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
527.33,3,4364.326666666667,13092.98,3,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
139.37,2,3928.5550000000003,7857.110000000001,2,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
889.13,5,3923.95,19619.75,5,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
857.08,2,6172.365,12344.73,2,3,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
36.44,5,5085.0199999999995,25425.1,5,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
628.93,1,2685.9599999999996,2685.9599999999996,1,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
64.3,4,5534.844999999999,22139.379999999997,4,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
830.25,1,6745.34,6745.34,1,3,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
320.51,1,4414.839999999999,4414.839999999999,1,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
902.58,4,5130.4800000000005,20521.920000000002,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
73.4,4,3934.2574999999993,15737.029999999997,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
812.02,2,4126.68,8253.36,2,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
479.85,1,7320.36,7320.36,1,3,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
82.38,5,3058.7200000000003,15293.600000000002,5,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
484.51,6,3713.818333333333,22282.91,6,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
932.53,7,2968.4700000000003,20779.29,7,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
548.24,1,899.9,899.9,1,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
350.79,4,4263.442499999999,17053.769999999997,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
135.23,2,2210.16,4420.32,2,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
735.56,8,2974.1324999999997,23793.059999999998,8,0,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
21.53,4,2067.6025,8270.41,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
798.92,1,8454.23,8454.23,1,3,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
478.23,5,2891.184,14455.92,5,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
385.82,3,5277.33,15831.99,3,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
479.89,2,3977.06,7954.12,2,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
795.22,1,1300.98,1300.98,1,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
880.41,4,3212.2249999999995,12848.899999999998,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
791.07,2,2919.5,5839.0,2,4,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
439.29,1,4104.7300000000005,4104.7300000000005,1,2,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
443.73,4,3303.2125,13212.85,4,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
787.78,5,2655.5160000000005,13277.580000000002,5,1,customer_segmentation,customer_segmentation_1748642392,2025-05-31 03:01:25.274147
